"","text","created_at.x","author_id","id","lang","possibly_sensitive","reply_settings","conversation_id","created_at.y","name","url","description","location","profile_image_url","verified","username","protected","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","in_reply_to_user_id","pinned_tweet_id","geo_place_id","text_with_display_links"
"170","RT @solobol0: @GenXVotes @GovRonDeSantis St. Pete is successful in spite of Dem leadership and diversity.  Kriseman dumped over 100 million…",2021-05-04 15:37:19,"977185043050303490","1389605063841157123","en",FALSE,"everyone","1389605063841157123","2018-03-23T14:07:24.000Z","@TampaGeoff",NA,"CHAMPA BAY!",NA,"https://pbs.twimg.com/profile_images/977233565770551296/yoWtxnHR_normal.jpg",FALSE,"TampaGeoff",FALSE,1,0,0,0,0,1299,2642,6484,0,NA,NA,NA,"@GenXVotes @GovRonDeSantis St. Pete is successful in spite of Dem leadership and diversity.  Kriseman dumped over 100 million of gallons of raw sewage in Tampa Bay and was recommended for 89 felonies and 103 misdemeanors by the FWC"
"171","Fear mongering DEMOCOVID-19 101.  

To be clear if other cities were ran like Ricky has ran St. Petersburg.  Every city would be dumping MILLIONS OF GALLONS OF SEWER WATER FLOW INTO THE BAY, GULF, &amp; INTO THE DRINKING WATER AQUIFER!  . https   www fox13news com news federal lawsuit filed over st pete sewage spills. https   twitter com Kriseman status 1389234942933090305",2021-05-04 20:29:39,"2979273261","1389678633753714691","en",FALSE,"everyone","1389678633753714691","2015-01-15T03:16:04.000Z","Nolo Contendre 🇮🇪 🗡🏴󠁧󠁢󠁳󠁣󠁴󠁿🧬",NA,"Once shared a cab with @MrMikeCalta & @PeteLarios in the Bahamas.  Only in America can the #TRUTH be considered pejorative. #BoneFam","Listening to @MrMikeCalta Show","https://pbs.twimg.com/profile_images/1609653492230094848/BqEQHKJN_normal.jpg",FALSE,"akaMinut3_M3n",FALSE,0,0,0,0,0,325,971,45643,4,NA,"1586337666303655937",NA,"Fear mongering DEMOCOVID-19 101.  

To be clear if other cities were ran like Ricky has ran St. Petersburg.  Every city would be dumping MILLIONS OF GALLONS OF SEWER WATER FLOW INTO THE BAY, GULF, &amp; INTO THE DRINKING WATER AQUIFER! https://t.co/FJSi8NXZ9V https://t.co/jWE7594VJp"
"172","@ZackSampson @TBEP1991 @TB_Times Don’t fall for the red herring.   Look into City of Tampa and St Pete and their dumping of raw sewage into the bay.. ",2021-06-14 14:56:30,"1857157704","1404452692710264840","en",FALSE,"everyone","1404072808418791426","2013-09-12T11:58:10.000Z","Ranger Rick",NA,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.","Tampa, FL","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg",FALSE,"TampaFLPolitico",FALSE,0,0,0,0,0,221,305,20925,1,"213164823",NA,NA,"@ZackSampson @TBEP1991 @TB_Times Don’t fall for the red herring.   Look into City of Tampa and St Pete and their dumping of raw sewage into the bay."
"173","The city of Tampa is working hard to improve our storm water infrastructure problems. The proof was when Tropical Storm Elsa dumped millions of gallons of rain on our area and there was no road closures and no sewage was released in to the bay. . https   www tampabay com news st petersburg 2021 07 11 tampa st pete didnt flood or spill sewage in elsa like they used to during storms why",2021-07-11 18:55:09,"935558930658418689","1414297223840555009","en",FALSE,"everyone","1414297223840555009","2017-11-28T17:20:05.000Z","Joseph Citro",NA,"",NA,"https://pbs.twimg.com/profile_images/1380552324360372227/zumi9fbU_normal.jpg",FALSE,"citroforcouncil",FALSE,0,0,1,0,0,111,129,375,1,NA,NA,NA,"The city of Tampa is working hard to improve our storm water infrastructure problems. The proof was when Tropical Storm Elsa dumped millions of gallons of rain on our area and there was no road closures and no sewage was released in to the bay. https://t.co/WtZBirdb1o"
"174","Maybe St Pete and Tampa mayors should stop dumping sewage and toxic waste into the bay?  . https   www fox13news com news st pete holding emergency meeting to find red tide fish kill solutions",2021-07-15 12:45:14,"1470507266","1415653682952216579","en",FALSE,"everyone","1415653682952216579","2013-05-30T19:39:59.000Z","Hoagyn 🇺🇸#MAGA #KAG",NA,"I believe that GOD, COUNTRY and FAMILY should always be our focus.",NA,"https://pbs.twimg.com/profile_images/742068285114552320/2XpztLhy_normal.jpg",FALSE,"kevinhoagyn",FALSE,1,0,0,0,0,2144,2664,120012,41,NA,NA,NA,"Maybe St Pete and Tampa mayors should stop dumping sewage and toxic waste into the bay?  https://t.co/VHZlGGcpSw"
"175","RT @kevinhoagyn: Maybe St Pete and Tampa mayors should stop dumping sewage and toxic waste into the bay?  https://t.co/VHZlGGcpSw",2021-07-15 13:01:08,"705047741911736320","1415657685786243075","en",FALSE,"everyone","1415657685786243075","2016-03-02T15:10:55.000Z","SaySomething",NA,"#UltraMAGA
The 2020 Election...They STOLE IT..
We Let Them..
Get Out & VOTE The Midterms...
Never mind they stole that also.
#MAGA #Trump24","The Land Of The Free Because Of The Brave USA","https://pbs.twimg.com/profile_images/1435006779310723073/yqm6uOqC_normal.jpg",FALSE,"HopefulPatriots",FALSE,1,0,0,0,0,5398,5780,290453,62,NA,NA,NA,"Maybe St Pete and Tampa mayors should stop dumping sewage and toxic waste into the bay?  https://t.co/VHZlGGcpSw"
"176","@JAA_813 @TB_Times Very likely.  But not the only culprit - the runoff from fertilizers and the fact that Tampa and St Pete dump raw sewage into the Bay turbocharge the K Brevis bacteria. ",2021-07-15 19:03:19,"1857157704","1415748832026038272","en",FALSE,"everyone","1415632110992379904","2013-09-12T11:58:10.000Z","Ranger Rick",NA,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.","Tampa, FL","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg",FALSE,"TampaFLPolitico",FALSE,0,0,0,0,0,221,305,20925,1,"1165753451839741953",NA,NA,"@JAA_813 @TB_Times Very likely.  But not the only culprit - the runoff from fertilizers and the fact that Tampa and St Pete dump raw sewage into the Bay turbocharge the K Brevis bacteria"
"177","@TB_Times Always political with TBT.  How many articles were run this year on St Pete and Tampa dumping raw sewage into the bay?   Zero. ",2021-07-15 19:05:47,"1857157704","1415749451222855680","en",FALSE,"everyone","1415632110992379904","2013-09-12T11:58:10.000Z","Ranger Rick",NA,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.","Tampa, FL","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg",FALSE,"TampaFLPolitico",FALSE,0,0,3,0,0,221,305,20925,1,"14304462",NA,NA,"@TB_Times Always political with TBT.  How many articles were run this year on St Pete and Tampa dumping raw sewage into the bay?   Zero"
"178","@WFLA @WFLAOlivia *❗BREAKING❗* St Pete Mayor rallies against red tide then dumps sewage into Bay to help red tide❗ . https   twitter com Jo42720287 status 1417659479626244099 photo 1",2021-07-21 01:35:33,"1261087383275155458","1417659479626244099","en",FALSE,"everyone","1417612921115394048","2020-05-15T00:14:57.000Z","Willie Brown & Kamala's love child",NA,"","USA","https://pbs.twimg.com/profile_images/1352423166774292484/7ypTDja8_normal.jpg",FALSE,"Jo42720287",FALSE,0,0,2,0,0,844,3507,14010,1,"23820899","1564689991007100929",NA,"@WFLA @WFLAOlivia *❗BREAKING❗* St Pete Mayor rallies against red tide then dumps sewage into Bay to help red tide❗ https://t.co/dhNlYqOnF7"
"179","@FloridaGOP @ChristinaPushaw @FlaDems @GovRonDeSantis I wonder why Mayor Kreisman does not discuss the raw sewage water he dumps into Tampa Bay? Could that contribute to the red tide off St. Pete beaches?. ",2021-07-21 22:40:33,"27375420","1417977829413855232","en",FALSE,"everyone","1417964616882302977","2009-03-29T03:55:22.000Z","Jimmy Vegas",NA,"Vegas. Florida. Horse Racing. Table Games. Jesus when I 🙏. 🇺🇸 🇧🇷 🇨🇴","Las Vegas/Florida, USA","https://pbs.twimg.com/profile_images/531958963336531968/q4gopq4z_normal.jpeg",FALSE,"jimmyvegas337",FALSE,0,0,0,0,0,1145,2373,60365,8,"15444711",NA,NA,"@FloridaGOP @ChristinaPushaw @FlaDems @GovRonDeSantis I wonder why Mayor Kreisman does not discuss the raw sewage water he dumps into Tampa Bay? Could that contribute to the red tide off St. Pete beaches?"
"180","@ChristinaPushaw @MartiniShark Piney Point didn’t help the situation.   And neither did the fact that City of Tampa and St Pete dump raw sewage into the Bay whenever it rains..... ",2021-07-22 23:39:38,"1857157704","1418355084174430215","en",FALSE,"everyone","1418353978946080768","2013-09-12T11:58:10.000Z","Ranger Rick",NA,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.","Tampa, FL","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg",FALSE,"TampaFLPolitico",FALSE,0,1,4,0,0,221,305,20925,1,"31667539",NA,NA,"@ChristinaPushaw @MartiniShark Piney Point didn’t help the situation.   And neither did the fact that City of Tampa and St Pete dump raw sewage into the Bay whenever it rains...."
"181","@WFLA @WFLAChristine Around July 20th St Petersburg dumped over 1300 gallons of raw sewage into the bay.  Time for the Democrat mayor of St Petersburg to shut up and take care of his own actions that added to red tide.. ",2021-07-24 21:47:21,"45668387","1419051601025699845","en",FALSE,"everyone","1419044719015903232","2009-06-08T20:56:09.000Z","King_JAB64",NA,"Amateur Forex trader","Florida","https://pbs.twimg.com/profile_images/1857811840/thumbnail_7__normal.jpg",FALSE,"Jeff_Bow",FALSE,0,0,0,0,0,29,42,9919,2,"23820899",NA,NA,"@WFLA @WFLAChristine Around July 20th St Petersburg dumped over 1300 gallons of raw sewage into the bay.  Time for the Democrat mayor of St Petersburg to shut up and take care of his own actions that added to red tide."
"182","""If we really do want to mitigate things like the effects of uncontrolled #redtides, doing everything we can to reduce the amount of nitrogen that we put in that bay is going to be important,"" said Steven Murawski, Ph. D., a #marineecology professor. #USF . https   www fox13news com news malfunction sends raw sewage into st pete bayou",2021-07-26 17:19:43,"778876070","1419709025764085761","en",FALSE,"everyone","1419709025764085761","2012-08-24T20:03:27.000Z","USF Marine Science","https://t.co/OPCoji0JUA","The College of Marine Science at USF (USF CMS) is a top 10 marine science program. Founded in 1967, the CMS holds broad expertise in all things ocean. #usfcms","St. Petersburg, FL","https://pbs.twimg.com/profile_images/1125455746223759360/_hNYdcoQ_normal.jpg",FALSE,"USFCMS",FALSE,0,0,1,0,0,2618,1181,5079,55,NA,NA,NA,"""If we really do want to mitigate things like the effects of uncontrolled #redtides, doing everything we can to reduce the amount of nitrogen that we put in that bay is going to be important,"" said Steven Murawski, Ph. D., a #marineecology professor. #USF https://t.co/jZ79zXBYlp"
"183","@TampaFLPolitico @NikkiFriedFL @NikkiFried @GovRonDeSantis I know it’s disgusting. I was pissed as hell last year when DeSantis vetoed funding to upgrade the sewage system on St Pete beach that’s crumbling after he gave corporations $550M in tax breaks

I live here &amp; I’m over the environment, that we need to survive, being used as dump.. ",2021-07-26 21:01:58,"1407122247412748290","1419764958309539861","en",FALSE,"everyone","1419751575116029952","2021-06-21T23:44:57.000Z","I’veGotTime",NA,"","Floriduh","https://pbs.twimg.com/profile_images/1419797776192442369/KeqKskdL_normal.jpg",FALSE,"thatgenxbitch",FALSE,0,0,1,0,0,79,320,1987,1,"1857157704",NA,NA,"@TampaFLPolitico @NikkiFriedFL @NikkiFried @GovRonDeSantis I know it’s disgusting. I was pissed as hell last year when DeSantis vetoed funding to upgrade the sewage system on St Pete beach that’s crumbling after he gave corporations $550M in tax breaks

I live here &amp; I’m over the environment, that we need to survive, being used as dump."
"184","@FOX13News Did she ask why the Democrat mayor of St Petersburg dump sewage into the bay?. ",2021-08-02 18:31:18,"45668387","1422263757502357505","en",FALSE,"everyone","1422259696753381377","2009-06-08T20:56:09.000Z","King_JAB64",NA,"Amateur Forex trader","Florida","https://pbs.twimg.com/profile_images/1857811840/thumbnail_7__normal.jpg",FALSE,"Jeff_Bow",FALSE,0,1,1,0,0,29,42,9919,2,"15750898",NA,NA,"@FOX13News Did she ask why the Democrat mayor of St Petersburg dump sewage into the bay?"
"185","1,300 gallons of raw sewage spilled into the streets of St. Petersburg a few weeks ago, indicating an infrastructural problem that put even more nitrogen into the bay, which contributes directly to red tide. Read more:  . https   www wfla com news pinellas county 13000 gallons of raw sewage discharged into smacks bayou in pinellas county. https   twitter com fl_opportunity status 1422542944825917468 video 1",2021-08-03 13:00:42,"1178312066656022529","1422542944825917468","en",FALSE,"everyone","1422542944825917468","2019-09-29T14:14:33.000Z","Opportunity for All Floridians","https://t.co/C06JuLLpAR","Florida’s economy should work for all our families, not just those at the top. #FLFamiliesFirst","Florida, USA","https://pbs.twimg.com/profile_images/1585019537233158178/v8Zj6Eaq_normal.jpg",FALSE,"fl_opportunity",FALSE,0,0,0,0,0,2227,2173,1981,8,NA,"1608840712673546243",NA,"1,300 gallons of raw sewage spilled into the streets of St. Petersburg a few weeks ago, indicating an infrastructural problem that put even more nitrogen into the bay, which contributes directly to red tide. Read more: https://t.co/6ggg7SIBbZ https://t.co/fHILbYBsgn"
"186","@SSpielberg93 you should know what you're talking about before you open your mouth. I would just assume you take your dumb ass back to California that you've already ruined. Red tide is a natural occurring algae. How about you discuss raw sewage in the bay with the St Pete mayor.. ",2021-08-04 13:10:54,"1140691786899308544","1422907902289981445","en",FALSE,"everyone","1422907902289981445","2019-06-17T18:44:49.000Z","I don't proof always proof read",NA,"I love this country nothing was ever handed to me. A man should earn everything A politician is stealing from you they don't care about you!","Florida, USA","https://pbs.twimg.com/profile_images/1477397651423387648/lzPD3evu_normal.jpg",FALSE,"biggdoggboats",FALSE,0,0,0,0,0,130,125,5341,1,"714969926742749184",NA,NA,"@SSpielberg93 you should know what you're talking about before you open your mouth. I would just assume you take your dumb ass back to California that you've already ruined. Red tide is a natural occurring algae. How about you discuss raw sewage in the bay with the St Pete mayor."
"187","Movie about tons of raw sewage that was spilled into Tampa Bay by City of St. Pete in 2018.  This is what happens: developers, hoards of people. Not responsible growth control.  Pure evil and greed.

Watch “St Pete Unfiltered” on #Vimeo . https   vimeo com 333223417",2021-08-09 14:35:17,"3309350937","1424741077060366343","en",FALSE,"everyone","1424741077060366343","2015-06-05T15:42:59.000Z","Sandy #BoycottFlorida #WearAMask😷 I'm Staying","https://t.co/8iymzkrE4k","Perma-gardener; organic gardener; tree hugger, apparently a hippie 
#PERSIST 
#BoycottFlorida #VoteBlue
*NO DMs*****NO LISTS!***
List/DM=Block!","Florida, USA","https://pbs.twimg.com/profile_images/1477977221931413512/m6ZcWMGv_normal.jpg",FALSE,"lifeisgoodform",FALSE,0,0,0,0,0,2318,4920,165222,5,NA,"1447168863800528897",NA,"Movie about tons of raw sewage that was spilled into Tampa Bay by City of St. Pete in 2018.  This is what happens: developers, hoards of people. Not responsible growth control.  Pure evil and greed.

Watch “St Pete Unfiltered” on #Vimeo https://t.co/kB37ItGQGj"
"188","'Significant' Sewage Leak in Boca Ciega Bay   via @GabberNews. https   thegabber com significant sewage leak in boca ciega bay",2021-08-24 11:47:33,"534263140","1430134682851725345","fr",FALSE,"everyone","1430134682851725345","2012-03-23T12:49:26.000Z","Florida Issues",NA,"",NA,"https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg",FALSE,"FloridaIssues",FALSE,3,0,1,1,0,1024,11,135873,38,NA,NA,NA,"'Significant' Sewage Leak in Boca Ciega Bay  https://t.co/tuV7NWB5EU via @GabberNews"
"189","RT @FloridaIssues: 'Significant' Sewage Leak in Boca Ciega Bay  https://t.co/tuV7NWB5EU via @GabberNews",2021-08-24 11:49:31,"1182264188091142146","1430135176638738434","fr",FALSE,"everyone","1430135176638738434","2019-10-10T11:59:03.000Z","David H Julian-Future Refugee from Florida","https://t.co/t2Pk9tsSgk","Husband-Navy Vet ...Barbara Jordan DEM &  MPA student at @FIU. Stop early criminalization of Black and Brown students is my new focus.","Most Embarrassed Nation","https://pbs.twimg.com/profile_images/1566766160061861891/kpS7JTZb_normal.jpg",FALSE,"ONENATI42043514",FALSE,3,0,0,0,0,634,1861,13048,1,NA,"1188140226960592897",NA,"'Significant' Sewage Leak in Boca Ciega Bay  https://t.co/tuV7NWB5EU via @GabberNews"
"190","RT @FloridaIssues: 'Significant' Sewage Leak in Boca Ciega Bay  https://t.co/tuV7NWB5EU via @GabberNews",2021-08-24 12:08:12,"66365462","1430139878214455299","fr",FALSE,"everyone","1430139878214455299","2009-08-17T14:26:34.000Z","deb",NA,"🚫NOLISTS🚫NO FBR ~~WEAR A DAMN MASK🔥VOTE BLUE FFS🔥🔥🔥🔥🔥","Somewhere USA","https://pbs.twimg.com/profile_images/1366902956432441346/L9x8EWnB_normal.jpg",FALSE,"debsomewhere",FALSE,3,0,0,0,0,5966,6418,668397,3,NA,NA,NA,"'Significant' Sewage Leak in Boca Ciega Bay  https://t.co/tuV7NWB5EU via @GabberNews"
"191",". https   thegabber com significant sewage leak in boca ciega bay",2021-08-24 12:31:17,"44213758","1430145689628168211","zxx",FALSE,"everyone","1430145689628168211","2009-06-02T21:31:27.000Z","Gabber Newspaper","https://t.co/aXnTKTefee","The oldest independent weekly newspaper in Florida. Gulfport news and beaches events on tap. Go ahead, slide into our DMs, we don't mind.","Gulfport, Florida","https://pbs.twimg.com/profile_images/1272633182236676101/D4J9Etb9_normal.jpg",FALSE,"GabberNews",FALSE,0,0,0,0,0,484,118,2248,16,NA,NA,NA,"https://t.co/3Ik96dTAtK"
"192","RT @FloridaIssues: 'Significant' Sewage Leak in Boca Ciega Bay  https://t.co/tuV7NWB5EU via @GabberNews",2021-08-24 15:14:35,"2414913756","1430186785653538816","fr",FALSE,"everyone","1430186785653538816","2014-03-27T21:29:48.000Z","Le Chat Biden Democrat",NA,"#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s","Florida","https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg",FALSE,"LeChatNoire4",FALSE,3,0,0,0,0,14256,13683,1102946,336,NA,"1222268511134896129",NA,"'Significant' Sewage Leak in Boca Ciega Bay  https://t.co/tuV7NWB5EU via @GabberNews"
"193","Boca Ciega Bay absorbed a big flush of wastewater over the weekend @gabestern326 reports. The sewer pipe was so old the city didn’t know it existed. @TB_Times @TBTimesBiz . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay",2021-08-24 21:41:21,"15518828","1430284115102912518","en",FALSE,"everyone","1430284115102912518","2008-07-21T18:36:22.000Z","Sharon Kennedy Wynne","https://t.co/nqGE2gcEFd","Sharon Kennedy Wynne, entertainment & events writer, editor at the Tampa Bay Times @TB_Times. Mom, foodie, news junkie & fan of rollercoasters and theme parks","St. Petersburg, Fla.","https://pbs.twimg.com/profile_images/744440755456966656/bid9_O7Z_normal.jpg",TRUE,"SharonKWn",FALSE,0,0,2,0,0,2889,1296,15432,84,NA,NA,NA,"Boca Ciega Bay absorbed a big flush of wastewater over the weekend @gabestern326 reports. The sewer pipe was so old the city didn’t know it existed. @TB_Times @TBTimesBiz https://t.co/HDaC09s9Qj"
"194","The Florida Department of Environmental Protection reported tens of thousands of gallons of raw sewage spilled into Boca Ciega Bay in St. Petersburg Beach.
. https   www wtsp com article news local 70500 gallons raw sewage released boca ciega bay 67 66627afa cc71 4873 aab1 37aa594c8af3",2021-08-25 22:49:15,"16743886","1430663590491611142","en",FALSE,"everyone","1430663590491611142","2008-10-14T19:14:27.000Z","10 Tampa Bay","https://t.co/rHVdIDVNLL","10 Tampa Bay (CBS, TEGNA) covers news in Tampa, St. Petersburg, Clearwater & Sarasota.  News tips? 📱 727-577-1010, 📧 desk@wtsp.com or reply using @10TampaBay","Tampa, Florida","https://pbs.twimg.com/profile_images/1257694617690046467/ISKyPJi0_normal.jpg",TRUE,"10TampaBay",FALSE,3,1,4,1,0,180610,11945,315057,1725,NA,NA,NA,"The Florida Department of Environmental Protection reported tens of thousands of gallons of raw sewage spilled into Boca Ciega Bay in St. Petersburg Beach.
https://t.co/uIe4OJ23ca"
"195","RT @10TampaBay: The Florida Department of Environmental Protection reported tens of thousands of gallons of raw sewage spilled into Boca Ci…",2021-08-25 22:57:20,"55073553","1430665626952077313","en",FALSE,"everyone","1430665626952077313","2009-07-08T23:48:55.000Z","Maura Alwyen ☔ 🏴󠁧󠁢󠁳󠁣󠁴󠁿⚧♓","https://t.co/NEAUYnDiAr","Master Craftsman, Wood & Metalworker, Author, INTJ, polymath @ElectionBabe's ride or die
#LGBTrights #Sexworkerrights 🏳️‍⚧️","ZZ Plural Z Alpha","https://pbs.twimg.com/profile_images/1470834521679581188/y6BtqC82_normal.jpg",FALSE,"MauraAlwyen",FALSE,3,0,0,0,0,1307,909,149624,25,NA,"1337823886105337858",NA,"The Florida Department of Environmental Protection reported tens of thousands of gallons of raw sewage spilled into Boca Ciega Bay in St. Petersburg Beach.
https://t.co/uIe4OJ23ca"
"196","@10TampaBay https://t.co/2ecpmziupj",2021-08-25 23:38:32,"23559348","1430675992838868994","qme",FALSE,"everyone","1430663590491611142","2009-03-10T05:06:24.000Z","Pecker Checker, MD, the Piss Prophet","https://t.co/PnmvzlxqtO","The complete five-tool ugly player. He could run ugly, hit ugly, throw ugly, field ugly, and ugly for power. He was ugly to all fields. Urologist-At-Large","Chicago - Philly - Tampa","https://pbs.twimg.com/profile_images/91644544/don-mossi_normal.png",FALSE,"CockDoc",FALSE,0,0,0,0,0,302,322,21456,6,"16743886","1050026844110680064",NA,NA
"197","About 70,500 gallons of raw sewage released into Boca Ciega Bay  via @GoogleNews. https   www wtsp com article news local 70500 gallons raw sewage released boca ciega bay 67 66627afa cc71 4873 aab1 37aa594c8af3",2021-08-26 03:11:52,"269574838","1430729680852865024","en",FALSE,"everyone","1430729680852865024","2011-03-21T01:58:06.000Z","Moomjy Neiman","http://t.co/viRHH2Yisx","International, Activist, Writer, Teacher, Progressive, Feminist, -All the World Needs a Jolt.... human rights is a UniversalDeclaration🌊🐬🦈#TheResistance",NA,"https://pbs.twimg.com/profile_images/871566839066771456/c7AsSL6__normal.jpg",FALSE,"MoomjyN",FALSE,0,0,0,0,0,10197,10104,78350,64,NA,"1616976326841212930",NA,"About 70,500 gallons of raw sewage released into Boca Ciega Bay https://t.co/VVRreUkyUL via @GoogleNews"
"198","@CalliCapone @PatriarchyHex @TNIK4DJT2020 @BuckSexton The red algae blooms are due to the Democrat mayor of St. Petersburg not maintaining the sewer system which lead to it leaking into the bay. But nice try.. ",2021-10-01 00:17:55,"781224898345701376","1443731870668177410","en",FALSE,"everyone","1443579545060196358","2016-09-28T20:11:45.000Z","Daniel 🦚",NA,"I drink and I know economic things. Bane of the proudly innumerate. Smarter than the average environmentalist.",NA,"https://pbs.twimg.com/profile_images/820892732394762241/QfG3G0bb_normal.jpg",FALSE,"danielb106",FALSE,0,0,8,0,0,475,281,5059,5,"3438420089","1578222284610805761",NA,"@CalliCapone @PatriarchyHex @TNIK4DJT2020 @BuckSexton The red algae blooms are due to the Democrat mayor of St. Petersburg not maintaining the sewer system which lead to it leaking into the bay. But nice try."
"199","Tampa and St Pete Have dumped either sewage or chemical waste into the ocean at least 5 times since I moved here 7yrs ago!!! . https   twitter com AyoCaesar status 1452910726918590464",2021-10-26 22:09:06,"1470507266","1453121536190291968","en",FALSE,"everyone","1453121536190291968","2013-05-30T19:39:59.000Z","Hoagyn 🇺🇸#MAGA #KAG",NA,"I believe that GOD, COUNTRY and FAMILY should always be our focus.",NA,"https://pbs.twimg.com/profile_images/742068285114552320/2XpztLhy_normal.jpg",FALSE,"kevinhoagyn",FALSE,1,0,0,0,0,2144,2664,120012,41,NA,NA,NA,"Tampa and St Pete Have dumped either sewage or chemical waste into the ocean at least 5 times since I moved here 7yrs ago!!! https://t.co/ZATYUCzrAc"
"200","RT @kevinhoagyn: Tampa and St Pete Have dumped either sewage or chemical waste into the ocean at least 5 times since I moved here 7yrs ago!…",2021-10-26 22:28:24,"964610367363022848","1453126391197749250","en",FALSE,"everyone","1453126391197749250","2018-02-16T21:20:07.000Z","Marc Hallaert",NA,"Love my Country, and have a deep respect for our military personnel past and present. Will have no unity or cooperation with cheaters and corrupt politicians.",NA,"https://pbs.twimg.com/profile_images/1599908651480879105/kP8t1ccT_normal.jpg",FALSE,"hallaert_marc",FALSE,1,0,0,0,0,1968,2352,46054,0,NA,NA,NA,"Tampa and St Pete Have dumped either sewage or chemical waste into the ocean at least 5 times since I moved here 7yrs ago!!! https://t.co/ZATYUCzrAc"
"201","""In 2015, Creative Loafing was among the first to report that the city was pumping sewage water into Clam Bayou, one of Boca Ciega Bay’s last tidal estuaries. Kriseman said that alerted the city it had a “stormwater problem” not a “sewage problem.”"" . https   floridapolitics com archives 473384 st petersburg sets multi billion dollar plan for preventing sewage spills",2021-11-15 20:45:07,"129615849","1460348157708099585","en",FALSE,"everyone","1460348157708099585","2010-04-04T22:17:03.000Z","Carlos Hernandez (Carlos Eats)","https://t.co/PY6jL6b4b8","Writer for 10+ years. 🇵🇷 Raised on Super Burritos 🌯. Cuban Sandwiches have salami. Opinions are my own. carloshernandesu@gmail.com","TPA ✈️  SF","https://pbs.twimg.com/profile_images/1621588650571038720/0Wgo07-L_normal.jpg",FALSE,"carloseats",FALSE,0,0,0,0,0,12294,13485,340049,304,NA,NA,NA,"""In 2015, Creative Loafing was among the first to report that the city was pumping sewage water into Clam Bayou, one of Boca Ciega Bay’s last tidal estuaries. Kriseman said that alerted the city it had a “stormwater problem” not a “sewage problem.”"" https://t.co/BT6dCP819B"
"202","Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
  . https   www cltampa com news views article 20762281 st pete dumps raw sewage into clam bayou updated. https   twitter com DemsKeys status 1460628729118572546 photo 1. https   twitter com calusawater status 1460607448943845385",2021-11-16 15:20:00,"1161269334188183553","1460628729118572546","en",FALSE,"everyone","1460628729118572546","2019-08-13T13:32:39.000Z","FloridaKeysDems DemCastFL Lead ☮️ OVFL💔","https://t.co/mdvUNArmgu","True Blue #OneV1 Z25 #DemCast #NDLB #FL26 blog@keysdems.com https://t.co/T98HbQK4Gd… https://t.co/AroIFD6RqR
New! KeysDems@Masto.ai","Key West, Florida","https://pbs.twimg.com/profile_images/1161271342190268417/CXDmrVyj_normal.png",FALSE,"DemsKeys",FALSE,8,2,12,0,0,9908,9554,64541,47,NA,"1592263868281393152",NA,"Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
https://t.co/zjsZS7BEVZ https://t.co/DxtQYoSeyn https://t.co/M2kwWAonKj"
"203","@DemsKeys I'm so glad that our representative @CharlieCrist supported the infrastructure bill. It's going to help us rebuild and strengthen our peninsula so we'll be more prepared to face hurricanes and rising waters.",2021-11-16 15:46:40,"18771924","1460635436603301893","en",FALSE,"everyone","1460628729118572546","2009-01-08T17:56:58.000Z","maria",NA,"Philosopher, Filmmaker, Writer, Vegan, Figure Skater. Trying to #BeLikePete ❤️🌱🌈🌊🦩","St Petersburg, FL","https://pbs.twimg.com/profile_images/1242562461028540427/D4q9aiyX_normal.jpg",FALSE,"logicBFF",FALSE,0,0,4,0,0,2943,4695,82242,5,"1161269334188183553","1387787922573860866",NA,NA
